ID,Benchmark,?Solved,Bound,Time
2108,spider_bak-cre_Doc_Control_Systems-0030.txt,True,1,6.104399
2109,spider_bak-cre_Docs_and_Epenses-0013.txt,,2,
2110,spider_bak-local_govt_and_lot-0002.txt,True,2,25.803941
2111,spider_bak-local_govt_and_lot-0002.txt,True,2,20.622404
2112,spider_bak-local_govt_and_lot-0002.txt,True,2,13.386689
2113,spider_bak-local_govt_and_lot-0002.txt,True,2,21.91136
2114,spider_bak-local_govt_and_lot-0002.txt,True,2,23.068368
2115,spider_bak-soccer_2-0038.txt,True,2,21.743654
2116,spider-cinema-0017.txt,False,2,
2117,spider-cinema-0017.txt,False,2,
2118,spider-cinema-0017.txt,False,2,
2119,spider-device-0010.txt,False,2,
2120,spider-device-0004.txt,True,2,26.677277000000004
2121,spider-roller_coaster-0002.txt,True,2,12.661442
2122,spider-scientist_1-0018.txt,True,2,17.009437
2123,spider-scientist_1-0018.txt,True,2,30.22911
2124,spider-scientist_1-0018.txt,True,2,55.176902
2125,spider_bak-theme_gallery-0002.txt,True,2,8.827514
2126,db2csv-course_teach-0021_dev.txt,True,2,37.108018
2127,db2csv-cre_Doc_Template_Mgt-0057_dev.txt,False,2,
2128,spider_bak-flight_company-0005.txt,True,2,12.250898
2129,spider_bak-flight_company-0011.txt,True,2,20.434923
2130,spider_bak-flight_company-0011.txt,True,2,46.499913
2131,spider_bak-flight_company-0011.txt,True,2,35.852918
2132,spider_bak-flight_company-0011.txt,True,2,16.798918
2133,spider_bak-flight_company-0011.txt,False,2,
2134,spider_bak-flight_company-0011.txt,True,2,31.185885
2135,spider_bak-flight_company-0011.txt,True,2,22.152161
2136,spider_bak-flight_company-0011.txt,True,2,36.754131
2137,spider_bak-flight_company-0011.txt,True,2,41.228425
2138,spider_bak-flight_company-0011.txt,True,2,50.71257
2139,spider_bak-flight_company-0011.txt,True,2,37.031729
2140,spider_bak-flight_company-0011.txt,True,2,54.62372
2141,spider_bak-flight_company-0011.txt,True,2,20.84214
2142,spider_bak-flight_company-0011.txt,True,2,36.132848
2143,spider_bak-flight_company-0011.txt,True,2,36.104558
2144,spider_bak-flight_company-0011.txt,True,2,27.462358
2145,spider_bak-flight_company-0011.txt,True,2,39.386945
2146,spider_bak-flight_company-0011.txt,True,2,17.287096
2147,spider_bak-flight_company-0011.txt,True,2,42.320623
2148,spider_bak-flight_company-0011.txt,True,2,21.535311
2149,spider_bak-flight_company-0011.txt,True,2,44.288836
2150,spider_bak-flight_company-0011.txt,True,2,38.103773
2151,spider_bak-flight_company-0011.txt,True,2,18.312562
2152,spider_bak-flight_company-0011.txt,True,2,32.842145
2153,spider_bak-flight_company-0011.txt,True,2,46.703238
2154,spider_bak-flight_company-0011.txt,False,2,
2155,spider_bak-flight_company-0011.txt,True,2,37.916521
2156,spider-tracking_share_transactions-0019.txt,,1,
2157,spider-tracking_share_transactions-0019.txt,,2,
2158,spider_bak-department_management-0011.txt,True,2,11.440983
2159,spider_bak-entertainment_awards-0020.txt,True,2,21.824135
2160,spider_bak-book_2-0018.txt,True,2,27.705055
2161,spider_bak-bike_1-0002.txt,True,2,27.691937
2162,spider_bak-entrepreneur-0006.txt,True,2,31.414468
2163,spider_bak-entrepreneur-0006.txt,True,2,25.218481
2164,spider_bak-entrepreneur-0006.txt,True,2,50.925846
2165,spider_bak-body_builder-0007.txt,True,2,19.919898
2166,spider_bak-body_builder-0007.txt,True,2,14.215063
2167,spider_bak-body_builder-0007.txt,True,2,18.975598
2168,spider_bak-entrepreneur-0012.txt,True,2,12.25877
2169,spider_bak-entrepreneur-0012.txt,True,2,21.939979
2170,spider_bak-entrepreneur-0012.txt,True,2,19.21105
2171,spider_bak-entrepreneur-0012.txt,True,2,22.78185
2172,spider_bak-entrepreneur-0012.txt,True,2,31.25483
2173,spider_bak-entrepreneur-0012.txt,True,2,28.495929
2174,spider_bak-body_builder-0013.txt,True,2,25.896555
2175,spider_bak-body_builder-0013.txt,True,2,19.892887
2176,spider_bak-body_builder-0013.txt,False,2,
2177,spider_bak-body_builder-0013.txt,True,2,38.355958
2178,spider_bak-body_builder-0013.txt,True,2,50.827027
2179,spider_bak-body_builder-0013.txt,True,2,45.569105
2180,spider_bak-dorm_1-0042.txt,True,2,59.675264
2181,spider-cre_Drama_Workshop_Groups-0019.txt,,2,
2182,spider-cre_Drama_Workshop_Groups-0019.txt,,2,
2183,spider-cre_Drama_Workshop_Groups-0019.txt,,2,
2184,spider-medicine_enzyme_interaction-0006.txt,True,2,13.142107
2185,spider-medicine_enzyme_interaction-0006.txt,True,2,12.062275
2186,spider-medicine_enzyme_interaction-0006.txt,True,2,9.139069
2187,spider-medicine_enzyme_interaction-0006.txt,True,2,5.975641
2188,spider-medicine_enzyme_interaction-0006.txt,True,2,9.650789
2189,spider-medicine_enzyme_interaction-0006.txt,True,2,8.30547
2190,spider-medicine_enzyme_interaction-0006.txt,True,2,16.241576
2191,spider-medicine_enzyme_interaction-0006.txt,True,2,15.892052
2192,spider-medicine_enzyme_interaction-0006.txt,True,2,15.608022
2193,spider-medicine_enzyme_interaction-0006.txt,True,2,15.449354
2194,spider-medicine_enzyme_interaction-0006.txt,True,2,8.293771
2195,spider-medicine_enzyme_interaction-0006.txt,True,2,26.224106
2196,spider-medicine_enzyme_interaction-0006.txt,True,2,13.884814
2197,spider-medicine_enzyme_interaction-0006.txt,True,2,15.845212
2198,spider-medicine_enzyme_interaction-0006.txt,True,2,14.113429
2199,spider_bak-candidate_poll-0009.txt,,2,
2200,spider-dorm_1-0004.txt,True,2,12.762768
2201,spider_bak-loan_1-0027.txt,True,2,46.026214
2202,spider_bak-farm-0010.txt,True,2,35.886171000000004
2203,spider_bak-farm-0010.txt,True,2,34.447392
2204,spider_bak-farm-0010.txt,True,2,45.644758
2205,spider-body_builder-0008.txt,True,2,44.465631
2206,spider-body_builder-0008.txt,True,2,28.633716
2207,spider_bak-farm-0004.txt,True,2,9.755519
2208,spider_bak-college_2-0010.txt,,2,
2209,spider-products_for_hire-0008.txt,True,2,41.892168
2210,spider-products_for_hire-0008.txt,True,2,36.102758
2211,spider-csu_1-0005.txt,True,2,13.880665
2212,spider-csu_1-0005.txt,True,2,10.161845
2213,spider-csu_1-0005.txt,True,2,23.543258
2214,spider-musical-0011.txt,,2,
2215,spider-musical-0011.txt,,2,
2216,spider-musical-0011.txt,,2,
2217,spider-musical-0011.txt,,2,
2218,spider-musical-0011.txt,,2,
2219,spider-musical-0011.txt,,2,
2220,spider-cre_Doc_Control_Systems-0033.txt,True,2,10.504132
2221,spider-cre_Doc_Control_Systems-0033.txt,True,2,15.970935
2222,spider-cre_Doc_Control_Systems-0033.txt,True,2,13.271965000000002
2223,spider-cre_Doc_Control_Systems-0033.txt,True,2,16.288967
2224,spider-cre_Doc_Control_Systems-0033.txt,False,3,60.193657
2225,spider-cre_Doc_Control_Systems-0033.txt,False,3,30.16569
2226,spider-cre_Doc_Control_Systems-0033.txt,True,2,18.10721
2227,spider-cre_Doc_Control_Systems-0033.txt,True,2,11.724249
2228,spider-cre_Doc_Control_Systems-0033.txt,True,2,10.645938
2229,spider-cre_Doc_Control_Systems-0033.txt,True,2,17.613847
2230,spider-cre_Doc_Control_Systems-0033.txt,True,2,21.913181
2231,spider-cre_Doc_Control_Systems-0033.txt,True,2,11.23546
2232,spider-cre_Doc_Control_Systems-0033.txt,True,2,14.173015
2233,spider-cre_Doc_Control_Systems-0033.txt,True,2,13.989318
2234,spider-cre_Doc_Control_Systems-0033.txt,True,2,18.108948
2235,spider-cre_Doc_Control_Systems-0033.txt,True,2,11.770453
2236,spider-cre_Doc_Control_Systems-0033.txt,True,2,24.146591
2237,spider-cre_Doc_Control_Systems-0033.txt,True,2,16.889634
2238,spider-cre_Doc_Control_Systems-0033.txt,True,2,13.471407
2239,spider-cre_Doc_Control_Systems-0033.txt,True,2,17.919366
2240,spider-cre_Doc_Control_Systems-0033.txt,False,3,33.921611
2241,spider-musical-0005.txt,,2,
2242,spider-party_host-0002.txt,True,2,17.178742999999997
2243,spider-customers_card_transactions-0030.txt,True,2,23.778835
2244,spider_bak-customers_card_transactions-0033.txt,True,2,11.274499
2245,spider_bak-city_record-0015.txt,True,2,21.481606
2246,spider-university_basketball-0013.txt,True,2,26.843783
2247,spider-company_office-0002.txt,True,2,15.71441
2248,spider_bak-epinions_1-0011.txt,True,2,29.409299
2249,spider_bak-epinions_1-0011.txt,True,2,22.308546
2250,spider_bak-epinions_1-0011.txt,False,2,
2251,spider_bak-decoration_competition-0010.txt,True,2,16.870481
2252,spider_bak-decoration_competition-0010.txt,False,2,11.096116
2253,spider_bak-decoration_competition-0010.txt,False,2,
2254,spider-epinions_1-0008.txt,False,4,46.954608
2255,spider_bak-decoration_competition-0012.txt,True,2,35.939139
2256,spider_bak-decoration_competition-0012.txt,True,2,38.34099
2257,spider_bak-decoration_competition-0012.txt,True,2,18.962505
2258,spider-culture_company-0011.txt,True,2,12.950161
2259,spider_bak-epinions_1-0007.txt,False,4,29.939294
2260,spider_bak-match_season-0022.txt,True,2,9.452289
2261,spider-architecture-0012.txt,True,2,19.666518
2262,spider_bak-manufactory_1-0033.txt,False,2,5.074375
2263,spider-manufactory_1-0006.txt,True,2,12.987459
2264,spider-manufactory_1-0006.txt,True,2,6.903384000000001
2265,spider-manufactory_1-0006.txt,True,2,26.159307
2266,spider-manufactory_1-0006.txt,True,2,10.752762
2267,spider-manufactory_1-0006.txt,True,2,17.263185
2268,spider-manufactory_1-0006.txt,True,2,17.11516
2269,spider-manufactory_1-0006.txt,True,2,12.439344000000002
2270,spider-manufactory_1-0006.txt,True,2,11.198005
2271,spider-manufactory_1-0006.txt,True,2,43.242986
2272,spider-manufactory_1-0006.txt,True,2,29.648580000000003
2273,spider-manufactory_1-0006.txt,True,2,16.298206
2274,spider-manufactory_1-0006.txt,True,2,13.232256
2275,spider-manufactory_1-0006.txt,True,2,17.552367
2276,spider-manufactory_1-0006.txt,True,2,34.537186
2277,spider-manufactory_1-0006.txt,True,2,35.412992
2278,spider-manufactory_1-0006.txt,True,2,18.82362
2279,spider-manufactory_1-0006.txt,True,2,12.539911
2280,spider-manufactory_1-0006.txt,True,2,14.303728
2281,spider-manufactory_1-0006.txt,True,2,14.115047
2282,spider-manufactory_1-0006.txt,True,2,14.69219
2283,spider-shop_membership-0017.txt,True,2,10.797726
2284,spider-shop_membership-0017.txt,,2,
2285,spider-shop_membership-0017.txt,,2,
2286,spider-department_management-0002.txt,True,2,5.804679
2287,spider-flight_company-0008.txt,True,2,20.157802
2288,spider-flight_company-0008.txt,True,2,35.371659
2289,spider-flight_company-0008.txt,False,2,
2290,spider-flight_company-0008.txt,True,2,37.521833
2291,spider-flight_company-0008.txt,False,2,
2292,spider-college_3-0030.txt,True,2,46.601153
2293,spider-soccer_2-0038.txt,True,2,16.867761
2294,spider_bak-college_1-0055.txt,True,2,39.857346
2295,spider-college_1-0077.txt,True,1,6.834947
2296,spider-college_1-0077.txt,True,2,47.444822
2297,spider-college_1-0077.txt,True,1,6.024936
2298,spider-college_1-0077.txt,True,2,24.566307
2299,spider-college_1-0077.txt,True,2,18.313456
2300,spider-college_1-0077.txt,True,1,6.228788
2301,spider-college_1-0077.txt,False,2,5.91887
2302,spider-college_1-0077.txt,True,2,22.650144
2303,spider-college_1-0077.txt,True,2,48.252714
2304,spider-college_1-0077.txt,True,2,36.121207
2305,spider-college_1-0077.txt,True,1,9.925851
2306,spider-tracking_grants_for_research-0014.txt,,2,
2307,spider_bak-scientist_1-0004.txt,True,2,7.099544
2308,spider_bak-scientist_1-0004.txt,True,2,9.764902
2309,spider_bak-scientist_1-0004.txt,True,2,10.633779
2310,spider_bak-body_builder-0011.txt,True,2,29.913532
2311,spider_bak-body_builder-0011.txt,True,2,24.586302
2312,spider_bak-perpetrator-0019.txt,True,2,10.072534
2313,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,12.838273
2314,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,14.266357
2315,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,14.494796
2316,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,8.75224
2317,spider_bak-cre_Doc_Control_Systems-0033.txt,False,3,24.941858
2318,spider_bak-cre_Doc_Control_Systems-0033.txt,False,3,22.670245
2319,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,10.581973
2320,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,7.157469000000001
2321,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,11.659286
2322,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,27.395303
2323,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,20.900314
2324,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,11.988391
2325,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,14.293135
2326,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,19.237719
2327,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,19.880828
2328,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,18.221115
2329,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,12.377128
2330,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,15.835722
2331,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,31.150227
2332,spider_bak-cre_Doc_Control_Systems-0033.txt,True,2,12.870286
2333,spider_bak-cre_Doc_Control_Systems-0033.txt,False,3,33.090685
2334,spider_bak-music_4-0015.txt,,2,
2335,spider_bak-music_4-0015.txt,,1,
2336,spider-climbing-0018.txt,True,2,6.948795
2337,spider-riding_club-0002.txt,True,2,19.831348
2338,spider_bak-soccer_2-0013.txt,False,2,
2339,spider_bak-soccer_2-0013.txt,False,2,
2340,spider_bak-soccer_2-0013.txt,,2,
2341,spider_bak-soccer_2-0013.txt,True,2,57.063445
2342,spider_bak-soccer_2-0013.txt,,2,
2343,spider_bak-soccer_2-0013.txt,True,2,24.917249
2344,spider_bak-soccer_2-0013.txt,,2,
2345,spider_bak-soccer_2-0013.txt,,2,
2346,spider_bak-music_4-0029.txt,,2,
2347,spider_bak-music_4-0029.txt,,1,
2348,spider_bak-news_report-0002.txt,True,2,18.524096
2349,db2csv-tvshow-0049_dev.txt,True,2,32.425289
2350,db2csv-tvshow-0049_dev.txt,False,2,7.209152
2351,spider_bak-department_management-0013.txt,True,2,36.679164
2352,spider_bak-department_management-0013.txt,True,2,28.588094
2353,spider-small_bank_1-0021.txt,False,2,
2354,spider_bak-flight_company-0007.txt,True,2,18.4171
2355,spider_bak-flight_company-0007.txt,True,2,14.247104
2356,spider_bak-flight_company-0007.txt,True,2,8.610603
2357,spider_bak-flight_company-0007.txt,True,2,8.708465
2358,spider_bak-flight_company-0007.txt,True,2,16.0346
2359,spider_bak-flight_company-0007.txt,True,2,13.799113
2360,spider_bak-flight_company-0007.txt,True,2,13.683243
2361,spider_bak-flight_company-0007.txt,True,2,18.383628
2362,spider_bak-flight_company-0007.txt,True,2,15.11179
2363,spider_bak-flight_company-0007.txt,True,2,9.83117
2364,spider_bak-flight_company-0007.txt,True,2,11.526313
2365,spider_bak-flight_company-0007.txt,True,2,21.504081
2366,spider_bak-flight_company-0007.txt,True,2,21.288268
2367,spider_bak-flight_company-0007.txt,True,2,16.993225
2368,spider_bak-flight_company-0007.txt,True,2,12.80094
2369,spider_bak-ship_1-0004.txt,True,2,10.034258
2370,spider_bak-theme_gallery-0015.txt,True,2,10.170884999999998
2371,spider_bak-tracking_share_transactions-0019.txt,,1,
2372,spider_bak-tracking_share_transactions-0019.txt,,2,
2373,spider-school_finance-0004.txt,True,2,11.952774
2374,spider_bak-department_management-0006.txt,True,2,17.890374
2375,spider_bak-department_management-0006.txt,True,2,8.35765
2376,spider_bak-department_management-0006.txt,True,2,10.080263
2377,spider_bak-department_management-0006.txt,True,2,12.499046
2378,spider_bak-department_management-0006.txt,True,2,12.280144
2379,spider_bak-department_management-0006.txt,True,2,14.754317
2380,spider_bak-department_management-0006.txt,True,2,18.461753
2381,spider_bak-department_management-0006.txt,True,2,10.185547
2382,spider_bak-department_management-0006.txt,True,2,10.823952
2383,spider_bak-department_management-0006.txt,True,2,20.073148
2384,spider_bak-department_management-0006.txt,True,2,16.038884
2385,spider_bak-department_management-0006.txt,True,2,16.222780999999998
2386,spider_bak-department_management-0006.txt,True,2,11.238497
2387,spider_bak-department_management-0006.txt,True,2,9.696656
2388,spider_bak-department_management-0006.txt,True,2,6.929942
2389,spider_bak-gas_company-0019.txt,True,1,7.758051
2390,spider_bak-gas_company-0019.txt,False,2,
2391,spider_bak-gas_company-0019.txt,False,2,
2392,spider_bak-gas_company-0019.txt,False,2,
2393,spider_bak-gas_company-0019.txt,False,2,
2394,spider_bak-gas_company-0019.txt,False,2,
2395,spider_bak-gas_company-0019.txt,False,2,
2396,spider_bak-gas_company-0019.txt,False,2,
2397,spider_bak-gas_company-0019.txt,False,2,
2398,spider_bak-gas_company-0019.txt,False,2,
2399,spider_bak-university_basketball-0001.txt,True,2,14.550261
2400,spider_bak-cre_Docs_and_Epenses-0005.txt,,2,
2401,spider_bak-perpetrator-0018.txt,True,2,17.533747
2402,spider-county_public_safety-0005.txt,True,2,20.519958000000003
2403,spider_bak-allergy_1-0013.txt,True,2,15.865149
2404,spider-protein_institute-0010.txt,,2,
2405,spider_bak-entrepreneur-0005.txt,True,2,21.921524
2406,spider-county_public_safety-0011.txt,True,2,28.692912
2407,spider_bak-customers_and_invoices-0002.txt,False,4,41.004257
2408,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,9.131227
2409,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,20.905238
2410,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,14.555933
2411,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,9.670037
2412,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,8.749583
2413,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,11.206597
2414,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,24.027953
2415,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,14.752358999999998
2416,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,14.011374
2417,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,13.798215
2418,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,12.608317
2419,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,19.210363
2420,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,27.491857
2421,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,11.554643
2422,spider_bak-medicine_enzyme_interaction-0006.txt,True,2,11.860954
2423,spider-coffee_shop-0003.txt,True,2,23.661713
2424,spider-coffee_shop-0003.txt,True,2,21.083595
2425,spider-coffee_shop-0003.txt,True,2,17.493896
2426,spider-coffee_shop-0003.txt,True,2,17.763662
2427,spider-coffee_shop-0003.txt,True,2,15.213799
2428,spider-coffee_shop-0003.txt,True,2,29.656565
2429,spider_bak-farm-0007.txt,True,2,10.796648
2430,spider-hospital_1-0050.txt,,2,
2431,spider_bak-farm-0013.txt,False,2,
2432,spider_bak-farm-0013.txt,True,2,38.849318
2433,spider_bak-manufacturer-0014.txt,True,2,21.550353
2434,spider_bak-manufacturer-0014.txt,True,2,14.659945999999998
2435,spider_bak-manufacturer-0014.txt,True,2,42.027868
2436,spider-college_3-0031.txt,True,2,16.761248000000002
2437,spider-department_store-0003.txt,True,2,12.308037
2438,spider-customer_deliveries-0009.txt,,2,
2439,spider-shop_membership-0002.txt,True,2,14.786748
2440,spider-cre_Doc_Control_Systems-0030.txt,True,2,18.173027
2441,spider-cre_Doc_Control_Systems-0030.txt,True,2,33.565478
2442,spider-cre_Doc_Control_Systems-0030.txt,True,1,4.900656
2443,spider-cre_Doc_Control_Systems-0030.txt,True,2,39.046818
2444,spider-cre_Doc_Control_Systems-0030.txt,True,1,6.411202
2445,spider-candidate_poll-0005.txt,True,2,6.398585000000001
2446,spider_bak-browser_web-0002.txt,True,2,7.53413
2447,spider_bak-customers_card_transactions-0030.txt,True,2,26.015058000000003
2448,spider-university_basketball-0004.txt,True,2,7.12524
2449,spider-university_basketball-0004.txt,True,2,6.437143
2450,spider-university_basketball-0004.txt,True,2,15.188866
2451,spider-epinions_1-0021.txt,False,2,
2452,spider-epinions_1-0021.txt,False,2,
2453,spider-culture_company-0004.txt,True,2,9.747766
2454,spider-architecture-0007.txt,True,2,15.642713
2455,spider-architecture-0007.txt,True,2,13.070018
2456,spider-architecture-0007.txt,True,2,17.050954
2457,spider-architecture-0007.txt,True,2,9.567259
2458,spider-architecture-0007.txt,True,2,14.391161
2459,spider-architecture-0007.txt,True,2,21.159177
2460,spider-architecture-0007.txt,True,2,13.951417
2461,spider-architecture-0007.txt,True,2,21.192697000000003
2462,spider-architecture-0007.txt,True,2,16.532237000000002
2463,spider-architecture-0007.txt,True,2,21.297632
2464,spider-architecture-0007.txt,True,2,10.74729
2465,spider-architecture-0007.txt,True,2,11.674
2466,spider-architecture-0007.txt,True,2,10.151373
2467,spider-architecture-0007.txt,True,2,10.990156
2468,spider-architecture-0007.txt,True,2,9.818874
2469,db2csv-employee_hire_evaluation-0038_dev.txt,True,2,9.088225
2470,db2csv-employee_hire_evaluation-0038_dev.txt,True,2,13.836513
2471,db2csv-employee_hire_evaluation-0038_dev.txt,True,2,11.529099
2472,spider_bak-decoration_competition-0013.txt,True,2,18.040442
2473,spider_bak-decoration_competition-0013.txt,True,2,23.832166
2474,spider-farm-0008.txt,True,2,13.421701
