ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
49,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [252, 'usa259', 'usa259', 259, 259, 'usa259'], [253, 'usa259', 'usa259', 259, 259, 'usa259']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [255, 'usa259', 'usa258', 'usa260', 261, 262, 263, 'usa264'], [254, 'usa259', 'usa265', 'usa266', 267, 268, 269, 'usa270']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [253, 254, 259]]}",2.0,3.932103,5.0,2.0,0.5,"[1, 178]","[208, 208]",239.0,"[50, 152]"
50,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [222, 'usa237', 'usa237', 237, 237, 'usa237'], [223, 'usa237', 'usa237', 237, 237, 'usa237']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [221, 'usa237', 'usa238', 'usa227', 228, 229, 230, 'usa231'], [220, 'usa', 'usa226', 'usa232', 233, 234, 235, 'usa236']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [223, 220, 237]]}",2.0,1.874678,4.0,1.0,0.0,[1],[182],210.0,[50]
51,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [244, 'usa261', 'usa261', 261, 261, 'usa261'], [243, 'usa261', 'usa261', 261, 261, 'usa261']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [245, 'usa261', 'usa259', 'usa249', 250, 251, 252, 'usa253'], [246, 'usa261', 'usa260', 'usa254', 255, 256, 257, 'usa258']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [244, 245, 261], [243, 246, 261]]}",2.0,5.213985,5.0,2.0,0.5,"[1, 169]","[203, 203]",234.0,"[50, 137]"
52,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [241, 'usa', 'usa244', 'usa245', 246, 247, 248, 'usa249']], 'office_locations': [['building_id', 'company_id', 'move_in_year']]}",2.0,2.22145,4.0,1.0,0.0,[1],[199],230.0,[50]
53,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [242, 'usa260', 'usa260', 260, 260, 'usa260'], [243, 'usa260', 'usa260', 260, 260, 'usa260']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [245, 'usa260', 'usa258', 'usa248', 249, 250, 251, 'usa252'], [244, 'usa', 'usa259', 'usa253', 254, 255, 256, 'usa257']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [242, 245, 260], [242, 244, 260]]}",2.0,2.886859,4.0,1.0,0.0,[1],[204],234.0,[50]
54,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [240, 'usa249', 'usa249', 249, 249, 'usa249'], [239, 'usa249', 'usa249', 249, 249, 'usa249']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [238, 'usa249', 'usa243', 'usa244', 245, 246, 247, 'usa248'], [237, 'usa249', 'usa249', 'usa250', 251, 252, 253, 'usa254']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [240, 237, 249]]}",2.0,2.080907,4.0,1.0,0.0,[1],[200],230.0,[50]
55,spider_bak-company_office-0003.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [262, 'usa266', 'usa266', 266, 266, 'usa266'], [263, 'usa266', 'usa266', 266, 266, 'usa266']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [261, 'usa266', 'usa266', 'usa267', 268, 269, 270, 'usa271'], [260, 'usa', 'usa272', 'usa273', 274, 275, 276, 'usa277']], 'office_locations': [['building_id', 'company_id', 'move_in_year'], [262, 260, 266], [263, 261, 266]]}",2.0,2.960704,4.0,1.0,0.0,[1],[221],254.0,[50]
56,spider_bak-music_4-0025.txt,False,,4.0,37.51054,,,,,,,
57,spider_bak-music_4-0025.txt,True,"{'artist': [['artist_id', 'artist', 'age', 'famous_title', 'famous_release_date'], [379, '386', 387, None, '389']], 'volume': [['volume_id', 'artist_id', 'volume_issue', 'issue_date', 'weeks_on_top', 'song'], [377, 379, '390', '391', 273, '392'], [378, 379, '393', '394', 274, '395']], 'music_festival': [['id', 'volume', 'music_festival', 'date_of_ceremony', 'category', 'result'], [381, 378, '379', '379', '379', '379'], [380, 378, '379', '379', '379', '379']]}",2.0,23.508887,5.0,2.0,0.5,"[1, 208]","[216, 216]",247.0,"[50, 187]"
58,spider_bak-music_4-0025.txt,True,"{'artist': [['artist_id', 'artist', 'age', 'famous_title', 'famous_release_date'], [350, '359', None, None, None]], 'volume': [['volume_id', 'artist_id', 'volume_issue', 'issue_date', 'weeks_on_top', 'song'], [352, 350, None, '364', 328, '365'], [351, 350, '366', None, 329, '368']], 'music_festival': [['id', 'volume', 'music_festival', 'date_of_ceremony', 'category', 'result'], [354, None, '350', '350', '350', '350'], [353, 351, '350', '350', '350', '350']]}",2.0,21.742562,5.0,2.0,0.5,"[1, 206]","[215, 215]",245.0,"[50, 165]"
59,spider_bak-customers_and_addresses-0020.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [206, '213', '213', '213', '213', '213', '213']], 'products': [['product_id', 'product_details'], [189, '213']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [187, '213', '213', 213, '213'], [188, '213', '213', 213, '213']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to']], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [190, 187, '213', 213, '213']], 'order_items': [['order_id', 'product_id', 'order_quantity']]}",2.0,1.665618,4.0,1.0,0.0,[1],[155],179.0,[50]
60,spider_bak-customers_and_addresses-0020.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [192, '198', '198', '198', '198', '198', '198'], [191, '198', '198', '198', '198', '198', '198']], 'products': [['product_id', 'product_details'], [189, '198'], [190, '198']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [194, '198', '198', 198, '198'], [193, '198', '198', 198, '198']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [193, 192, 198, '198', 198]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [193, '198', 198, 198, '198'], [193, '198', 198, 198, '198']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [195, 193, '198', 198, '198']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [195, 189, '198'], [None, 190, '198']]}",2.0,2.054188,4.0,1.0,0.0,[1],[176],200.0,[50]
61,spider_bak-customers_and_addresses-0020.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [193, '196', '196', '196', '196', '196', '196']], 'products': [['product_id', 'product_details'], [192, '196'], [191, '196']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [187, '196', '196', 196, '196'], [188, '196', '196', 196, '196']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to']], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [190, 188, '196', 196, '196'], [189, 188, '196', 196, '196']], 'order_items': [['order_id', 'product_id', 'order_quantity']]}",2.0,3.5655,6.0,3.0,0.3333333333333333,"[1, 4, 150]","[160, 160, 160]",179.0,"[50, 3, 107]"
62,spider_bak-ship_1-0008.txt,True,"{'captain': [['captain_id', 'ship_id', 'name', 'age', 'class', 'rank'], [213, 210, 'midshipman216', 'lieutenant217', 'midshipman218', 'lieutenant'], [212, 210, 'midshipman216', 'lieutenant219', 'midshipman220', 'midshipman']], 'ship': [['ship_id', 'name', 'type', 'built_year', 'class', 'flag'], [211, 'midshipman216', 'midshipman216', 216, 'midshipman216', 'midshipman216'], [210, 'midshipman216', 'midshipman216', 216, 'midshipman216', 'midshipman216']]}",2.0,5.60253,5.0,2.0,0.5,"[1, 152]","[176, 176]",202.0,"[50, 127]"
63,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name'], [182, '2'], [185, '2']], 'projects': [['code', 'name', 'hours'], ['184', '2', 2], ['183', '2', 2]], 'assignedto': [['scientist', 'project'], [185, '184'], [185, '183']]}",2.0,0.85462,4.0,1.0,0.0,[2],[135],147.0,[51]
64,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name']], 'projects': [['code', 'name', 'hours']], 'assignedto': [['scientist', 'project']]}",2.0,1.91883,4.0,1.0,0.0,[2],[165],189.0,[51]
65,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name']], 'projects': [['code', 'name', 'hours']], 'assignedto': [['scientist', 'project']]}",2.0,0.983317,4.0,1.0,0.0,[2],[161],185.0,[51]
66,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name']], 'projects': [['code', 'name', 'hours']], 'assignedto': [['scientist', 'project']]}",2.0,2.56556,4.0,1.0,0.0,[2],[165],190.0,[51]
67,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name'], [180, '2']], 'projects': [['code', 'name', 'hours'], ['182', '2', 2], ['181', '2', 2]], 'assignedto': [['scientist', 'project'], [180, '181'], [180, '182']]}",2.0,1.494509,4.0,1.0,0.0,[2],[161],186.0,[51]
68,spider-scientist_1-0003.txt,True,"{'scientists': [['ssn', 'name'], [227, '1'], [186, '1'], [187, '1']], 'projects': [['code', 'name', 'hours'], ['184', '1', 1], ['183', '1', 1], ['185', '1', 1]], 'assignedto': [['scientist', 'project'], [186, '183'], [186, '185'], [227, '185']]}",3.0,30.535891,8.0,5.0,0.4,"[1, 3, 179, 4, 168]","[200, 200, 200, 200, 200]",228.0,"[50, 2, 108, 107, 94]"
69,spider-mountain_photos-0013.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [428, None, 371, 372, 'ethiopia373', 'ethiopia']], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture']], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name'], [365, None, None, None, 'ethiopia375']]}",2.0,11.73224,5.0,2.0,0.5,"[1, 199]","[203, 203]",233.0,"[50, 178]"
70,spider-mountain_photos-0013.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [370, 'ethiopia0', 0, 0, 'ethiopia0', 'ethiopia376'], [369, 'ethiopia0', 0, 0, 'ethiopia0', None]], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture']], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name'], [0, None, None, 'ethiopia0', 'ethiopia0']]}",2.0,9.218261,5.0,2.0,0.5,"[1, 203]","[207, 207]",236.0,"[50, 182]"
71,spider-mountain_photos-0013.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [523, 'ethiopia375', 376, 377, 'ethiopia378', 'ethiopia']], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [364, 'ethiopia523', 'ethiopia523', 523, 523], [365, 'ethiopia523', 'ethiopia523', 523, 523]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name'], [367, 523, 364, None, None], [366, 523, None, None, None]]}",2.0,3.631686,4.0,1.0,0.0,[1],[229],259.0,[50]
72,spider-customers_and_products_contacts-0008.txt,True,"{'addresses': [['address_id', 'line_1_number_building', 'city', 'zip_postcode', 'state_province_county', 'country'], [179, None, None, None, None, None], [178, None, None, None, None, None]], 'products': [['product_id', 'product_type_code', 'product_name', 'product_price'], [181, None, None, None], [180, None, None, None]], 'customers': [['customer_id', 'payment_method_code', 'customer_number', 'customer_name', 'customer_address', 'customer_phone', 'customer_email'], [176, '193', '190', None, None, None, None], [177, '193', '191', None, None, None, None]], 'contacts': [['contact_id', 'customer_id', 'gender', 'first_name', 'last_name', 'contact_phone'], [185, None, None, None, None, None], [184, None, None, None, None, None]], 'customer_address_history': [['address_id', 'customer_id', 'date_from', 'date_to'], [179, 176, None, None], [178, 176, None, None]], 'customer_orders': [['order_id', 'customer_id', 'order_date', 'order_status_code'], [183, 177, None, None], [182, 177, None, None]], 'order_items': [['order_id', 'product_id', 'order_item_id', 'order_quantity'], [182, 181, None, None], [183, 181, None, None]]}",2.0,3.358287,5.0,2.0,0.5,"[3, 99]","[107, 107]",117.0,"[50, 98]"
73,spider-customers_and_products_contacts-0008.txt,True,"{'addresses': [['address_id', 'line_1_number_building', 'city', 'zip_postcode', 'state_province_county', 'country'], [181, '195', '195', '195', '195', '195'], [180, '195', '195', '195', '195', '195']], 'products': [['product_id', 'product_type_code', 'product_name', 'product_price'], [184, '195', '195', 195], [185, '195', '195', 195]], 'customers': [['customer_id', 'payment_method_code', 'customer_number', 'customer_name', 'customer_address', 'customer_phone', 'customer_email'], [179, None, None, '195', '195', '193', '195'], [178, None, None, '195', '195', '193', '195']], 'contacts': [['contact_id', 'customer_id', 'gender', 'first_name', 'last_name', 'contact_phone'], [187, 195, '195', '195', '195', '195'], [186, 195, '195', '195', '195', '195']], 'customer_address_history': [['address_id', 'customer_id', 'date_from', 'date_to'], [180, 178, 195, 195], [181, None, 195, 195]], 'customer_orders': [['order_id', 'customer_id', 'order_date', 'order_status_code'], [182, 178, 195, '195'], [183, None, 195, '195']], 'order_items': [['order_id', 'product_id', 'order_item_id', 'order_quantity'], [182, 184, 195, '195']]}",2.0,16.838401,5.0,2.0,0.5,"[3, 97]","[107, 107]",119.0,"[50, 97]"
74,spider-customers_and_products_contacts-0008.txt,True,"{'addresses': [['address_id', 'line_1_number_building', 'city', 'zip_postcode', 'state_province_county', 'country'], [210, None, None, None, None, None], [209, None, None, None, None, None]], 'products': [['product_id', 'product_type_code', 'product_name', 'product_price'], [207, None, None, None], [208, None, None, None]], 'customers': [['customer_id', 'payment_method_code', 'customer_number', 'customer_name', 'customer_address', 'customer_phone', 'customer_email'], [212, None, '219', '223', None, None, None], [211, None, '220', '223', None, None, None]], 'contacts': [['contact_id', 'customer_id', 'gender', 'first_name', 'last_name', 'contact_phone'], [214, None, None, None, None, None], [213, None, None, None, None, None]], 'customer_address_history': [['address_id', 'customer_id', 'date_from', 'date_to'], [209, 212, None, None], [210, 212, None, None]], 'customer_orders': [['order_id', 'customer_id', 'order_date', 'order_status_code'], [216, 212, None, None]], 'order_items': [['order_id', 'product_id', 'order_item_id', 'order_quantity'], [None, 208, None, None]]}",2.0,13.882732,5.0,2.0,0.5,"[5, 124]","[132, 132]",148.0,"[52, 120]"
75,spider-theme_gallery-0004.txt,True,"{'artist': [['artist_id', 'name', 'country', 'year_join', 'age'], [242, 'united states', 'united states247', None, None], [241, 'united states249', 'united states250', None, 253]], 'exhibition': [['exhibition_id', 'artist_id', 'year', 'theme', 'ticket_price'], [243, 241, 249, 'united states249', 249]], 'exhibition_record': [['exhibition_id', 'date', 'attendance'], [243, 'united states249', 249]]}",2.0,2.606347,4.0,1.0,0.0,[1],[188],218.0,[50]
76,spider-theme_gallery-0004.txt,True,"{'artist': [['artist_id', 'name', 'country', 'year_join', 'age'], [269, 'united states278', 'united states277', 279, 272], [268, None, 'united states275', 276, None]], 'exhibition': [['exhibition_id', 'artist_id', 'year', 'theme', 'ticket_price'], [265, 269, 278, 'united states278', 278], [264, 268, 278, 'united states278', 278]], 'exhibition_record': [['exhibition_id', 'date', 'attendance'], [265, 'united states267', 278], [264, 'united states266', 278]]}",2.0,5.089451,4.0,1.0,0.0,[1],[208],238.0,[50]
77,spider-theme_gallery-0004.txt,True,"{'artist': [['artist_id', 'name', 'country', 'year_join', 'age'], [275, 'united states280', 'united states280', None, 278], [274, 'united states', 'united states282', None, 279]], 'exhibition': [['exhibition_id', 'artist_id', 'year', 'theme', 'ticket_price'], [272, None, 280, 'united states280', 280], [273, 274, 280, 'united states280', 280]], 'exhibition_record': [['exhibition_id', 'date', 'attendance'], [272, 'united states280', 280], [273, 'united states280', 280]]}",2.0,2.103822,4.0,1.0,0.0,[1],[218],248.0,[50]
78,spider_bak-mountain_photos-0002.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [167, None, None, None, None, None], [166, None, None, None, None, None]], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [168, None, None, None, 174], [169, None, None, None, 175]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name']]}",2.0,3.014717,5.0,2.0,0.5,"[1, 95]","[115, 115]",126.0,"[50, 80]"
79,spider-match_season-0008.txt,True,"{'country': [['country_id', 'country_name', 'capital', 'official_native_language'], [186, '1', '1', '1'], [185, '1', '1', '1']], 'team': [['team_id', 'name'], [233, '1'], [187, '1']], 'match_season': [['season', 'team', 'country', 'player', 'position', 'draft_pick_number', 'draft_class', 'college'], [189, None, 186, '1', '1', 1, '1', '1'], [188, 233, 185, '1', '1', 1, '1', '1']], 'player': [['player_id', 'team', 'player', 'years_played', 'total_wl', 'singles_wl', 'doubles_wl'], [1, 233, '1', '1', '1', '1', '1']]}",2.0,2.335835,4.0,1.0,0.0,[2],[166],188.0,[51]
